00:50:58.772641 TIMED OUT
15:13:42.087475 2022050301 p04.yyz.eroot
17:31:22.628857 2022050302 p03.yyz.eroot
20:54:36.613722 2022050303 p03.yyz.eroot
05:43:16.633018 2022050400 p04.yyz.eroot
18:45:55.955529 2022050401 p01.yyz.eroot
05:12:41.840947 2022050500 p04.yyz.eroot
17:35:59.665192 2022050501 p01.yyz.eroot
21:03:00.981237 2022050502 p03.yyz.eroot
05:24:12.020281 2022050600 p01.yyz.eroot
17:12:44.548045 2022050601 p04.yyz.eroot
21:01:16.269269 2022050602 p01.yyz.eroot
05:15:10.317430 2022050700 p01.yyz.eroot
18:05:07.622375 2022050701 p04.yyz.eroot
05:19:50.756718 2022050800 p01.yyz.eroot
20:11:45.963612 2022050801 p03.yyz.eroot
05:34:58.999762 2022050900 p02.yyz.eroot
18:44:16.097050 2022050901 p03.yyz.eroot
21:17:32.083246 2022050902 p04.yyz.eroot
05:20:08.493377 2022051000 p01.yyz.eroot
17:27:44.050571 2022051001 p04.yyz.eroot
21:10:26.659781 2022051002 p02.yyz.eroot
05:21:12.828368 2022051100 p04.yyz.eroot
17:49:56.970863 2022051101 p02.yyz.eroot
05:10:56.844613 2022051200 p02.yyz.eroot
15:56:17.871320 2022051201 p04.yyz.eroot
22:33:56.073366 2022051202 p02.yyz.eroot
05:19:42.752475 2022051300 p04.yyz.eroot
20:04:32.811008 2022051301 p01.yyz.eroot
20:52:44.061989 2022051302 p01.yyz.eroot
05:16:17.207493 2022051400 p03.yyz.eroot
18:14:55.462324 2022051401 p03.yyz.eroot
05:07:10.585792 2022051500 p01.yyz.eroot
18:24:02.850530 2022051501 p02.yyz.eroot
05:59:37.778525 2022051600 p03.yyz.eroot
18:22:35.323973 2022051601 p02.yyz.eroot
06:22:24.794674 2022051700 p02.yyz.eroot
19:15:20.498516 2022051701 p02.yyz.eroot
21:38:51.473384 2022051702 p04.yyz.eroot
05:22:43.921477 2022051800 p04.yyz.eroot
18:21:35.079980 2022051801 p01.yyz.eroot
05:38:30.393560 2022051900 p03.yyz.eroot
17:30:19.134731 2022051901 p01.yyz.eroot
21:08:33.623735 2022051902 p03.yyz.eroot
05:25:42.433994 2022052000 p04.yyz.eroot
18:23:29.535603 2022052001 p04.yyz.eroot
21:24:25.909070 2022052002 p04.yyz.eroot
05:40:30.511830 2022052100 p02.yyz.eroot
18:10:46.340306 2022052101 p04.yyz.eroot
05:30:39.696421 2022052200 p02.yyz.eroot
18:05:28.777509 2022052201 p04.yyz.eroot
05:39:25.738448 2022052300 p04.yyz.eroot
17:48:38.864643 2022052301 p01.yyz.eroot
05:34:09.483946 2022052400 p01.yyz.eroot
17:30:48.205000 2022052401 p01.yyz.eroot
05:39:22.031255 2022052500 p03.yyz.eroot
18:08:47.098496 2022052501 p02.yyz.eroot
21:18:47.134190 2022052502 p03.yyz.eroot
05:20:22.628623 2022052600 p01.yyz.eroot
17:28:19.036204 2022052601 p04.yyz.eroot
21:16:22.745110 2022052602 p03.yyz.eroot
05:19:24.683032 2022052700 p02.yyz.eroot
20:41:24.621988 2022052701 p02.yyz.eroot
21:27:43.974911 2022052702 p02.yyz.eroot
05:13:47.283018 2022052800 p01.yyz.eroot
21:16:52.217439 2022052801 p03.yyz.eroot
05:13:37.192047 2022052900 p03.yyz.eroot
18:20:04.312317 2022052901 p03.yyz.eroot
05:11:53.049683 2022053000 p01.yyz.eroot
17:43:07.917442 2022053001 p03.yyz.eroot
06:20:23.553706 2022053100 p02.yyz.eroot
17:22:14.562740 2022053101 p02.yyz.eroot
05:33:33.429809 2022060100 p02.yyz.eroot
14:28:20.508740 2022060101 p01.yyz.eroot
17:30:39.640337 2022060102 p04.yyz.eroot
21:58:41.014916 2022060103 p01.yyz.eroot
05:17:36.271391 2022060200 p01.yyz.eroot
17:23:27.640121 2022060201 p03.yyz.eroot
00:38:46.779953 2022060300 p02.yyz.eroot
05:18:22.801379 2022060301 p01.yyz.eroot
17:34:09.631250 2022060302 p04.yyz.eroot
20:03:51.386435 2022060303 p04.yyz.eroot
05:29:32.095929 2022060400 p04.yyz.eroot
17:40:20.574390 2022060402 p03.yyz.eroot
05:16:58.037514 2022060500 p03.yyz.eroot
17:27:44.386730 2022060501 p03.yyz.eroot
05:38:14.342539 2022060600 p01.yyz.eroot
17:20:54.593916 2022060601 p01.yyz.eroot
21:12:24.142934 2022060602 p01.yyz.eroot
05:51:02.899838 2022060700 p04.yyz.eroot
17:20:48.163976 2022060701 p04.yyz.eroot
05:21:02.769587 2022060800 p02.yyz.eroot
17:47:05.612898 2022060801 p02.yyz.eroot
21:35:57.334610 2022060802 p01.yyz.eroot
05:23:15.184801 2022060900 p01.yyz.eroot
17:55:30.317184 2022060901 p04.yyz.eroot
22:00:08.460054 2022060902 p04.yyz.eroot
05:20:47.615595 2022061000 p03.yyz.eroot
20:09:14.912660 2022061001 p04.yyz.eroot
05:11:43.628683 2022061100 p03.yyz.eroot
20:10:55.523637 2022061101 p02.yyz.eroot
20:39:34.658460 2022061102 p04.yyz.eroot
05:26:27.364893 2022061200 p03.yyz.eroot
19:03:53.252129 2022061201 p02.yyz.eroot
05:47:01.628887 2022061300 p01.yyz.eroot
17:19:21.014861 2022061301 p04.yyz.eroot
20:26:39.362492 2022061302 p03.yyz.eroot
05:36:32.546529 2022061400 p02.yyz.eroot
19:55:42.606387 2022061401 p04.yyz.eroot
05:14:35.002927 2022061500 p01.yyz.eroot
14:42:41.457186 2022061501 p01.yyz.eroot
19:19:21.171662 2022061502 p01.yyz.eroot
20:09:40.918418 2022061503 p01.yyz.eroot
05:24:46.210129 2022061600 p01.yyz.eroot
21:38:17.386189 2022061601 p04.yyz.eroot
05:34:55.227793 2022061700 p01.yyz.eroot
18:01:32.927864 2022061701 p02.yyz.eroot
05:26:21.337764 2022061800 p02.yyz.eroot
20:11:57.558044 2022061801 p01.yyz.eroot
05:29:40.444629 2022061900 p02.yyz.eroot
17:42:39.656845 2022061901 p02.yyz.eroot
12:34:58.242015 2022062000 p03.yyz.eroot
17:36:14.200207 2022062001 p04.yyz.eroot
06:14:25.156349 2022062100 p04.yyz.eroot
17:38:54.113749 2022062101 p03.yyz.eroot
20:50:43.181043 2022062102 p03.yyz.eroot
07:08:49.908885 2022062200 p04.yyz.eroot
18:56:56.467123 2022062201 p03.yyz.eroot
20:39:18.945185 2022062202 p02.yyz.eroot
05:18:06.508453 2022062300 p03.yyz.eroot
18:22:44.930690 2022062301 p02.yyz.eroot
05:09:35.397754 2022062400 p04.yyz.eroot
17:35:23.486394 2022062401 p01.yyz.eroot
21:57:42.999876 2022062402 p01.yyz.eroot
05:17:06.152572 2022062500 p03.yyz.eroot
17:23:32.653681 2022062501 p04.yyz.eroot
05:29:06.485458 2022062600 p03.yyz.eroot
18:12:39.843884 2022062601 p02.yyz.eroot
05:20:01.000044 2022062700 p03.yyz.eroot
17:38:30.041952 2022062701 p03.yyz.eroot
20:44:41.236112 2022062702 p04.yyz.eroot
05:24:12.531490 2022062800 p01.yyz.eroot
17:31:25.795795 2022062801 p04.yyz.eroot
05:39:20.326765 2022062900 p01.yyz.eroot
15:19:36.547436 2022062901 p02.yyz.eroot
15:19:59.438077 2022062900 p04.yyz.eroot
15:20:11.175061 2022062901 p01.yyz.eroot
15:20:22.847405 2022062900 p04.yyz.eroot
15:20:46.687096 2022062901 p03.yyz.eroot
05:38:57.365603 2022062902 p03.yyz.eroot
06:01:50.838515 2022063000 p01.yyz.eroot
18:16:51.718884 2022063001 p01.yyz.eroot
13:10:50.618569 2022070100 p02.yyz.eroot
17:30:33.682032 2022070101 p01.yyz.eroot
20:09:32.096482 2022070102 p03.yyz.eroot
05:38:10.996645 2022070200 p03.yyz.eroot
17:17:44.209001 2022070201 p02.yyz.eroot
06:28:36.085505 2022070300 p04.yyz.eroot
17:47:19.174522 2022070301 p03.yyz.eroot
05:56:39.835506 2022070400 p04.yyz.eroot
17:23:28.264218 2022070401 p02.yyz.eroot
05:35:12.905226 2022070500 p04.yyz.eroot
17:51:14.241410 2022070501 p04.yyz.eroot
05:42:32.398442 2022070600 p03.yyz.eroot
16:10:23.882428 2022070601 p01.yyz.eroot
20:44:26.539678 2022070602 p02.yyz.eroot
06:24:12.044938 2022070700 p02.yyz.eroot
17:12:12.198346 2022070701 p03.yyz.eroot
17:12:23.599984 2022070700 p02.yyz.eroot
17:12:46.279223 2022070701 p02.yyz.eroot
07:38:53.757021 2022070800 p03.yyz.eroot
05:12:40.523418 2022070802 p01.yyz.eroot
05:31:18.403279 2022070900 p03.yyz.eroot
17:24:14.894606 2022070901 p04.yyz.eroot
01:05:50.329594 2022071000 p03.yyz.eroot
05:47:00.721159 2022071001 p02.yyz.eroot
17:50:08.845337 2022071002 p04.yyz.eroot
12:36:32.622658 2022071100 p02.yyz.eroot
17:30:56.572901 2022071101 p03.yyz.eroot
21:14:32.208244 2022071102 p01.yyz.eroot
05:57:08.052188 2022071200 p03.yyz.eroot
18:21:40.568435 2022071201 p01.yyz.eroot
21:31:15.742957 2022071202 p02.yyz.eroot
08:00:03.367524 2022071300 p01.yyz.eroot
19:19:39.870845 2022071301 p04.yyz.eroot
21:36:27.350587 2022071302 p03.yyz.eroot
05:31:48.677940 2022071400 p01.yyz.eroot
17:17:48.039074 2022071401 p01.yyz.eroot
21:36:21.591649 2022071402 p03.yyz.eroot
05:19:01.403945 2022071500 p02.yyz.eroot
17:54:52.062599 2022071501 p02.yyz.eroot
21:15:53.504218 2022071502 p01.yyz.eroot
21:16:04.924563 2022071501 p03.yyz.eroot
21:16:27.382629 2022071502 p04.yyz.eroot
05:13:32.575373 2022071600 p04.yyz.eroot
17:11:50.781625 2022071601 p04.yyz.eroot
09:19:06.408949 2022071700 p02.yyz.eroot
17:48:19.075185 2022071701 p02.yyz.eroot
17:48:52.608053 2022071700 p04.yyz.eroot
17:49:04.018007 2022071701 p01.yyz.eroot
06:22:06.025969 2022071800 p02.yyz.eroot
17:16:22.025564 2022071801 p01.yyz.eroot
21:36:59.765946 2022071802 p02.yyz.eroot
12:32:54.864621 2022071900 p04.yyz.eroot
17:20:37.320080 2022071901 p01.yyz.eroot
12:52:21.260954 2022072000 p04.yyz.eroot
17:18:20.889720 2022072001 p01.yyz.eroot
21:15:27.942069 2022072002 p02.yyz.eroot
05:30:40.793906 2022072100 p01.yyz.eroot
14:33:36.274839 2022072101 p04.yyz.eroot
17:18:12.241384 2022072102 p01.yyz.eroot
21:57:56.151923 2022072103 p04.yyz.eroot
05:23:53.120322 2022072200 p04.yyz.eroot
18:14:57.299313 2022072201 p02.yyz.eroot
21:22:39.717339 2022072202 p03.yyz.eroot
05:17:22.033508 2022072300 p03.yyz.eroot
17:25:50.326665 2022072301 p04.yyz.eroot
05:16:24.385647 2022072400 p02.yyz.eroot
17:55:57.118412 2022072401 p01.yyz.eroot
17:56:08.381468 2022072400 p04.yyz.eroot
17:56:19.762755 2022072401 p01.yyz.eroot
08:38:27.668799 2022072500 p01.yyz.eroot
17:09:02.541899 2022072501 p04.yyz.eroot
21:30:37.146220 2022072502 p03.yyz.eroot
07:21:54.995274 2022072600 p03.yyz.eroot
17:09:42.620463 2022072601 p03.yyz.eroot
22:00:37.376675 2022072602 p03.yyz.eroot
13:48:22.063112 2022072700 p04.yyz.eroot
17:39:35.676771 2022072701 p04.yyz.eroot
21:35:23.778584 2022072702 p03.yyz.eroot
05:20:58.894739 2022072800 p02.yyz.eroot
20:18:43.963245 2022072801 p03.yyz.eroot
21:10:07.506591 2022072802 p03.yyz.eroot
